sample#;AD1;AD2;RSSIrx;RSSItx
6437;222;0;86;84
6438;223;0;86;85
6439;223;0;86;85
6440;223;0;87;85
6441;222;0;86;85
6442;223;0;86;86
6443;223;0;86;86
6444;223;0;86;87
6445;223;0;88;87
6446;223;0;88;86
6447;223;0;87;87
6448;223;0;87;87
6449;223;0;87;87
6450;224;0;87;87
6451;222;0;87;87
6452;223;0;87;87
6453;223;0;87;87
6454;223;0;87;88
6455;222;0;88;87
6456;223;0;88;87
6457;223;0;87;87
6458;223;0;87;87
6459;223;0;88;87
6460;222;0;88;88
6461;223;0;87;87
6462;223;0;87;87
6463;223;0;87;88
6464;224;0;87;87
6465;223;0;87;88
6466;222;0;86;87
6467;223;0;86;88
6468;224;0;87;88
6469;223;0;88;88
6470;224;0;88;88
6471;224;0;88;87
6472;223;0;88;87
6473;223;0;88;87
6474;223;0;87;87
6475;223;0;87;87
6476;223;0;86;87
6477;223;0;87;87
6478;222;0;87;87
6479;223;0;88;87
6480;223;0;87;87
6481;223;0;87;86
6482;224;0;87;86
6483;224;0;88;86
6484;222;0;87;85
6485;222;0;86;86
6486;223;0;86;85
6487;223;0;86;86
6488;223;0;87;86
6489;223;0;87;86
6490;224;0;86;86
6491;224;0;85;86
6492;224;0;85;87
6493;223;0;86;86
6494;224;0;86;87
6495;223;0;86;87
6496;224;0;86;87
6497;223;0;87;87
6498;222;0;87;87
6499;222;0;87;87
6500;222;0;86;87
6501;223;0;86;87
6502;223;0;86;88
6503;223;0;86;88
6504;224;0;86;88
6505;223;0;87;88
6506;223;0;88;88
6507;222;0;89;88
6508;223;0;88;88
6509;223;0;88;88
6510;222;0;87;88
6511;223;0;88;88
6512;223;0;87;88
6513;223;0;87;88
6514;223;0;86;88
6515;223;0;85;88
6516;223;0;85;88
6517;223;0;86;87
6518;222;0;86;86
6519;222;0;86;86
6520;223;0;86;85
6521;223;0;87;85
6522;224;0;87;85
6523;223;0;86;85
6524;223;0;85;86
6525;223;0;86;85
6526;223;0;86;86
6527;223;0;86;86
6528;223;0;86;86
6529;222;0;86;86
6530;223;0;86;86
6531;223;0;87;86
6532;222;0;87;86
6533;222;0;86;87
6534;224;0;86;87
6535;223;0;86;87
6536;223;0;86;87
6537;223;0;86;87
6538;222;0;85;86
6539;223;0;86;86
6540;223;0;86;87
6541;222;0;87;86
6542;223;0;88;86
6543;223;0;87;85
6544;223;0;86;84
6545;223;0;86;84
6546;223;0;87;85
6547;223;0;87;84
6548;222;0;86;84
6549;222;0;86;85
6550;222;0;86;84
6551;223;0;86;86
6552;223;0;86;85
6553;222;0;85;86
6554;223;0;85;85
6555;223;0;86;85
6556;223;0;86;85
6557;224;0;86;84
6558;223;0;85;84
6559;223;0;85;84
6560;222;0;85;85
6561;222;0;85;85
6562;223;0;86;85
6563;222;0;85;84
6564;223;0;85;84
6565;223;0;86;84
6566;223;0;86;83
6567;223;0;84;84
6568;222;0;83;83
6569;223;0;82;83
6570;223;0;84;83
6571;222;0;84;83
6572;223;0;84;83
6573;223;0;84;83
6574;223;0;84;83
6575;223;0;83;82
6576;223;0;84;82
6577;223;0;82;81
6578;223;0;82;81
6579;224;0;82;82
6580;223;0;81;82
6581;222;0;82;82
6582;222;0;82;80
6583;223;0;81;80
6584;223;0;82;80
6585;224;0;83;79
6586;223;0;82;79
6587;222;0;77;78
6588;222;0;78;78
6589;222;0;79;78
6590;222;0;83;79
6591;223;0;82;79
6592;223;0;81;79
6593;223;0;78;79
6594;222;0;79;79
6595;223;0;78;80
6596;223;0;79;80
6597;223;0;79;80
6598;223;0;80;80
6599;223;0;80;81
6600;223;0;80;79
6601;222;0;79;80
6602;222;0;77;80
6603;224;0;79;80
6604;223;0;78;79
6605;223;0;76;79
6606;223;0;76;79
6607;222;0;73;80
6608;223;0;77;81
6609;223;0;77;80
6610;223;0;80;79
6611;223;0;80;79
6612;223;0;80;80
6613;224;0;80;80
6614;223;0;81;80
6615;222;0;78;80
6616;223;0;79;79
6617;223;0;81;80
6618;222;0;79;81
6619;223;0;79;82
6620;223;0;76;82
6621;223;0;78;84
6622;223;0;80;82
6623;223;0;82;81
6624;223;0;83;82
6625;223;0;85;82
6626;223;0;83;82
6627;222;0;82;82
6628;222;0;79;82
6629;222;0;83;82
6630;223;0;81;85
6631;224;0;83;86
6632;223;0;83;85
6633;223;0;86;86
6634;224;0;84;86
6635;223;0;86;85
6636;223;0;84;85
6637;223;0;84;85
6638;223;0;81;84
6639;223;0;84;84
6640;222;0;83;85
6641;222;0;86;85
6642;223;0;85;85
6643;223;0;86;87
6644;222;0;85;87
6645;223;0;86;87
6646;222;0;87;89
6647;223;0;88;88
6648;222;0;88;88
6649;223;0;89;89
6650;222;0;88;89
6651;223;0;89;90
6652;222;0;89;90
6653;223;0;89;89
6654;223;0;87;89
6655;222;0;88;89
6656;223;0;87;90
6657;222;0;89;89
6658;223;0;88;88
6659;222;0;87;88
6660;223;0;88;87
6661;221;0;87;87
6662;223;0;87;88
6663;222;0;86;87
6664;223;0;86;87
6665;223;0;88;87
6666;223;0;88;88
6667;223;0;88;88
6668;222;0;89;88
6669;222;0;89;88
6670;223;0;90;89
6671;222;0;90;90
6672;222;0;92;90
6673;223;0;91;91
6674;222;0;91;91
6675;223;0;92;91
6676;223;0;93;91
6677;222;0;93;92
6678;223;0;93;92
6679;223;0;93;92
6680;223;0;93;93
6681;223;0;94;93
6682;223;0;94;93
6683;221;0;93;93
6684;223;0;94;93
6685;223;0;94;94
6686;225;0;93;94
6687;223;0;93;93
6688;222;0;92;93
6689;222;0;92;93
6690;223;0;91;92
6691;222;0;92;91
6692;222;0;91;90
6693;221;0;92;89
6694;222;0;90;89
6695;222;0;89;89
6696;220;0;87;88
6697;220;0;87;88
6698;219;0;87;88
6699;219;0;88;88
6700;220;0;87;88
6701;220;0;89;88
6702;221;0;88;87
6703;219;0;89;87
6704;221;0;88;87
6705;221;0;89;87
6706;221;0;88;88
6707;220;0;90;89
6708;221;0;90;90
6709;220;0;92;90
6710;220;0;92;91
6711;219;0;93;91
6712;221;0;93;92
6713;220;0;94;92
6714;222;0;93;93
6715;222;0;93;92
6716;222;0;92;93
6717;223;0;91;92
6718;224;0;90;91
6719;224;0;89;89
6720;224;0;88;89
6721;223;0;86;88
6722;223;0;84;86
6723;224;0;83;85
6724;222;0;86;83
6725;223;0;86;82
6726;223;0;88;79
6727;223;0;88;81
6728;223;0;88;81
6729;222;0;89;81
6730;222;0;89;82
6731;222;0;89;83
6732;222;0;89;86
6733;222;0;89;86
6734;223;0;90;90
6735;223;0;89;90
6736;222;0;90;89
6737;222;0;88;89
6738;223;0;88;88
6739;222;0;87;88
6740;222;0;88;87
6741;223;0;86;87
6742;223;0;85;86
6743;222;0;83;84
6744;222;0;81;84
6745;221;0;83;84
6746;222;0;82;82
6747;222;0;84;82
6748;222;0;80;82
6749;222;0;81;82
6750;223;0;81;80
6751;223;0;83;81
6752;222;0;83;81
6753;222;0;84;81
6754;222;0;84;82
6755;222;0;85;83
6756;222;0;84;83
6757;222;0;84;83
6758;222;0;84;84
6759;222;0;86;85
6760;223;0;87;85
6761;222;0;89;85
6762;222;0;86;86
6763;222;0;86;86
6764;222;0;86;86
6765;223;0;87;86
6766;222;0;87;86
6767;222;0;87;86
6768;223;0;87;87
6769;223;0;86;87
6770;223;0;85;87
6771;222;0;85;87
6772;223;0;85;87
6773;222;0;85;86
6774;223;0;85;86
6775;222;0;83;86
6776;222;0;82;86
6777;223;0;82;85
6778;221;0;83;85
6779;223;0;83;83
6780;222;0;83;83
6781;223;0;84;83
6782;222;0;84;82
6783;223;0;83;81
6784;223;0;84;81
6785;222;0;83;81
6786;223;0;84;80
6787;223;0;82;80
6788;222;0;83;80
6789;222;0;82;82
6790;223;0;84;82
6791;222;0;83;83
6792;223;0;84;82
6793;223;0;83;82
6794;223;0;85;82
6795;222;0;85;83
6796;223;0;86;83
6797;222;0;85;83
6798;223;0;85;83
6799;222;0;84;83
6800;222;0;83;82
6801;223;0;83;82
6802;223;0;82;82
6803;223;0;82;82
6804;222;0;80;81
6805;223;0;80;81
6806;222;0;79;80
6807;222;0;79;80
6808;222;0;81;81
6809;221;0;81;81
6810;223;0;82;79
6811;222;0;82;80
6812;222;0;84;80
6813;223;0;85;81
6814;222;0;86;82
6815;223;0;86;82
6816;223;0;86;83
6817;223;0;87;84
6818;222;0;87;83
6819;221;0;88;83
6820;223;0;87;82
6821;223;0;87;81
6822;223;0;85;81
6823;223;0;82;81
6824;223;0;81;81
6825;222;0;82;80
6826;221;0;85;84
6827;221;0;85;85
6828;221;0;88;86
6829;221;0;89;88
6830;221;0;91;88
6831;220;0;92;90
6832;221;0;92;91
6833;221;0;93;92
6834;221;0;93;92
6835;222;0;93;92
6836;222;0;93;92
6837;223;0;93;93
6838;221;0;93;92
6839;222;0;93;92
6840;221;0;91;91
6841;222;0;92;90
6842;221;0;91;90
6843;221;0;90;90
6844;221;0;89;90
6845;222;0;88;89
6846;222;0;87;90
6847;222;0;87;89
6848;222;0;86;89
6849;222;0;89;89
6850;222;0;89;88
6851;222;0;90;88
6852;221;0;90;87
6853;221;0;91;88
6854;221;0;91;87
6855;221;0;92;88
6856;223;0;91;89
6857;222;0;92;90
6858;222;0;92;91
6859;223;0;93;91
6860;222;0;93;92
6861;223;0;93;92
6862;223;0;93;92
6863;222;0;93;92
6864;222;0;93;92
6865;222;0;93;92
6866;222;0;94;93
6867;222;0;94;92
6868;222;0;94;93
6869;223;0;93;93
6870;222;0;93;93
6871;223;0;93;93
6872;223;0;93;93
6873;221;0;92;93
6874;222;0;94;93
6875;222;0;93;94
6876;223;0;93;94
6877;223;0;91;94
6878;222;0;92;94
6879;221;0;91;95
6880;221;0;92;94
6881;222;0;91;94
6882;222;0;92;92
6883;221;0;91;92
6884;223;0;92;92
6885;223;0;88;92
6886;222;0;89;91
6887;222;0;86;91
6888;221;0;88;91
6889;222;0;85;91
6890;221;0;88;91
6891;222;0;87;91
6892;222;0;87;91
6893;223;0;86;90
6894;222;0;87;90
6895;223;0;84;90
6896;223;0;85;89
6897;222;0;82;89
6898;223;0;86;89
6899;223;0;86;88
6900;222;0;88;88
6901;222;0;83;88
6902;222;0;83;89
6903;222;0;83;89
6904;223;0;86;89
6905;222;0;85;89
6906;222;0;87;88
6907;222;0;87;88
6908;222;0;89;88
6909;223;0;86;88
6910;223;0;88;88
6911;222;0;87;88
6912;222;0;88;87
6913;221;0;87;88
6914;221;0;89;89
6915;222;0;90;90
6916;222;0;91;90
6917;223;0;89;90
6918;222;0;90;90
6919;223;0;89;90
6920;222;0;91;90
6921;222;0;91;90
6922;223;0;92;90
6923;222;0;92;91
6924;223;0;92;90
6925;222;0;92;91
6926;221;0;92;91
6927;221;0;93;92
6928;223;0;92;92
6929;222;0;92;92
6930;222;0;92;92
6931;222;0;92;92
6932;221;0;92;92
6933;222;0;93;92
6934;222;0;93;91
6935;221;0;93;91
6936;221;0;92;90
6937;221;0;92;90
6938;222;0;88;90
6939;222;0;89;90
6940;222;0;87;89
6941;221;0;88;89
6942;221;0;86;89
6943;222;0;87;89
6944;221;0;88;88
6945;222;0;89;87
6946;221;0;88;86
6947;222;0;89;85
6948;222;0;88;85
6949;222;0;87;85
6950;221;0;86;85
6951;221;0;87;85
6952;222;0;86;86
6953;221;0;87;87
6954;221;0;88;88
6955;222;0;90;88
6956;221;0;90;89
6957;221;0;92;89
6958;221;0;93;89
6959;222;0;94;90
6960;222;0;93;91
6961;222;0;94;91
6962;222;0;93;92
6963;221;0;94;93
6964;222;0;94;94
6965;221;0;95;94
6966;221;0;95;95
6967;222;0;95;95
6968;221;0;95;95
6969;222;0;92;94
6970;221;0;92;94
6971;221;0;90;93
6972;222;0;90;93
6973;222;0;88;92
6974;224;0;89;91
6975;221;0;87;90
6976;222;0;88;90
6977;221;0;90;89
6978;222;0;89;89
6979;222;0;88;88
6980;221;0;88;88
6981;222;0;92;89
6982;221;0;91;88
6983;223;0;91;89
6984;221;0;90;88
6985;223;0;90;88
6986;223;0;89;88
6987;223;0;88;87
6988;223;0;87;87
6989;223;0;85;86
6990;222;0;86;85
6991;223;0;84;84
6992;223;0;84;84
6993;223;0;83;82
6994;223;0;84;82
6995;222;0;83;82
6996;222;0;83;80
6997;222;0;83;79
6998;224;0;83;79
6999;222;0;82;78
7000;221;0;82;78
7001;223;0;83;80
7002;223;0;82;80
7003;223;0;80;79
7004;223;0;80;80
7005;223;0;82;80
7006;222;0;82;80
7007;223;0;83;80
7008;221;0;81;78
7009;221;0;79;77
7010;222;0;81;76
7011;222;0;80;77
7012;222;0;79;78
7013;223;0;80;79
7014;222;0;82;79
7015;222;0;84;79
7016;222;0;82;80
7017;222;0;82;81
7018;222;0;81;82
7019;222;0;83;82
7020;221;0;81;82
7021;221;0;83;83
7022;221;0;83;83
7023;222;0;85;83
7024;222;0;84;84
7025;222;0;84;84
7026;222;0;84;84
7027;222;0;85;85
7028;222;0;85;85
7029;222;0;88;86
7030;222;0;88;86
7031;221;0;89;86
7032;221;0;87;87
7033;222;0;87;88
7034;221;0;89;88
7035;221;0;90;88
7036;221;0;90;88
7037;222;0;90;88
7038;221;0;90;88
7039;222;0;90;89
7040;223;0;89;89
7041;222;0;90;89
7042;222;0;90;89
7043;221;0;91;89
7044;222;0;91;89
7045;222;0;91;90
7046;221;0;91;90
7047;221;0;91;90
7048;221;0;91;90
7049;223;0;92;90
7050;221;0;92;90
7051;221;0;92;90
7052;221;0;91;90
7053;222;0;91;91
7054;222;0;91;91
7055;222;0;92;91
7056;222;0;91;91
7057;221;0;92;91
7058;222;0;91;91
7059;221;0;91;90
7060;221;0;92;90
7061;221;0;91;90
7062;221;0;90;89
7063;222;0;90;87
7064;221;0;89;87
7065;222;0;89;86
7066;222;0;88;86
7067;222;0;85;87
7068;222;0;83;85
7069;222;0;83;85
7070;222;0;83;85
7071;222;0;84;85
7072;222;0;83;84
7073;222;0;83;85
7074;222;0;81;84
7075;222;0;83;83
7076;221;0;81;83
7077;221;0;83;83
7078;221;0;83;83
7079;221;0;84;83
7080;222;0;80;83
7081;221;0;81;83
7082;221;0;78;83
7083;222;0;83;82
7084;221;0;82;83
7085;220;0;85;83
7086;220;0;87;82
7087;220;0;84;82
7088;222;0;84;83
7089;222;0;83;83
7090;221;0;82;83
7091;221;0;80;83
7092;222;0;81;83
7093;221;0;82;84
7094;222;0;85;82
7095;222;0;86;82
7096;222;0;86;81
7097;222;0;85;80
7098;221;0;82;80
7099;221;0;84;81
7100;222;0;84;79
7101;223;0;85;79
7102;222;0;83;80
7103;222;0;85;80
7104;222;0;85;81
7105;221;0;88;82
7106;221;0;86;83
7107;219;0;86;83
7108;221;0;85;85
7109;220;0;90;86
7110;221;0;88;87
7111;218;0;90;87
7112;219;0;89;88
7113;221;0;93;89
7114;220;0;92;89
7115;221;0;93;89
7116;221;0;93;89
7117;222;0;93;89
7118;221;0;92;89
7119;221;0;92;88
7120;221;0;91;88
7121;221;0;89;87
7122;222;0;89;88
7123;222;0;85;88
7124;221;0;84;88
7125;221;0;83;87
7126;221;0;83;86
7127;220;0;83;85
7128;221;0;84;84
7129;222;0;85;83
7130;221;0;85;82
7131;223;0;81;81
7132;222;0;83;82
7133;221;0;82;82
7134;222;0;86;84
7135;222;0;84;84
7136;220;0;86;86
7137;221;0;86;86
7138;222;0;85;86
7139;221;0;84;86
7140;222;0;81;86
7141;221;0;84;86
7142;220;0;82;85
7143;222;0;83;85
7144;222;0;81;84
7145;222;0;80;84
7146;223;0;80;82
7147;223;0;80;82
7148;223;0;81;81
7149;223;0;80;81
7150;222;0;79;80
7151;223;0;79;80
7152;222;0;79;81
7153;222;0;82;80
7154;222;0;81;80
7155;221;0;82;80
7156;222;0;83;79
7157;222;0;83;79
7158;222;0;83;79
7159;222;0;84;79
7160;222;0;84;78
7161;222;0;83;79
7162;222;0;81;80
7163;221;0;82;80
7164;221;0;81;81
7165;221;0;82;81
7166;221;0;81;82
7167;221;0;81;81
7168;220;0;85;83
7169;222;0;85;82
7170;221;0;86;83
7171;221;0;84;83
7172;222;0;84;83
7173;222;0;80;83
7174;222;0;81;83
7175;221;0;83;84
7176;221;0;87;84
7177;222;0;90;87
7178;221;0;91;87
7179;222;0;91;88
7180;221;0;92;89
7181;221;0;90;89
7182;221;0;90;90
7183;221;0;86;88
7184;222;0;87;88
7185;221;0;85;86
7186;222;0;89;86
7187;222;0;90;86
7188;222;0;83;86
7189;222;0;82;86
7190;222;0;78;86
7191;221;0;83;86
7192;221;0;83;86
7193;222;0;85;85
7194;221;0;84;85
7195;221;0;82;84
7196;222;0;83;84
7197;221;0;86;85
7198;222;0;90;85
7199;221;0;89;86
7200;221;0;90;86
7201;222;0;87;88
7202;221;0;89;89
7203;222;0;87;89
7204;221;0;88;88
7205;222;0;89;88
7206;221;0;87;88
7207;222;0;88;88
7208;221;0;87;88
7209;222;0;87;87
7210;221;0;89;87
7211;221;0;87;87
7212;220;0;86;86
7213;221;0;87;88
7214;222;0;87;87
7215;223;0;87;87
7216;221;0;89;87
7217;222;0;87;88
7218;222;0;87;88
7219;222;0;83;88
7220;222;0;82;88
7221;222;0;83;87
7222;222;0;87;87
7223;221;0;89;87
7224;221;0;90;88
7225;221;0;91;88
7226;222;0;90;88
7227;221;0;92;88
7228;222;0;93;88
7229;221;0;92;90
7230;221;0;92;90
7231;222;0;93;92
7232;222;0;93;92
7233;222;0;94;92
7234;220;0;94;92
7235;221;0;94;93
7236;222;0;94;92
7237;222;0;93;93
7238;221;0;93;92
7239;222;0;93;92
7240;221;0;92;92
7241;221;0;91;91
7242;222;0;90;90
7243;222;0;89;89
7244;221;0;88;89
7245;221;0;89;88
7246;222;0;89;87
7247;221;0;89;87
7248;222;0;89;85
7249;221;0;90;85
7250;221;0;90;86
7251;221;0;89;87
7252;221;0;92;88
7253;221;0;92;88
7254;221;0;93;89
7255;222;0;93;90
7256;222;0;94;93
7257;222;0;94;93
7258;221;0;94;93
7259;221;0;94;94
7260;221;0;94;94
7261;222;0;93;93
7262;221;0;93;92
7263;220;0;92;92
7264;222;0;92;91
7265;222;0;92;91
7266;222;0;93;91
7267;222;0;94;91
7268;222;0;94;91
7269;222;0;93;91
7270;221;0;93;92
7271;222;0;93;92
7272;221;0;94;92
7273;221;0;94;92
7274;221;0;93;92
7275;221;0;92;92
7276;221;0;91;92
7277;222;0;90;93
7278;221;0;91;93
7279;221;0;92;93
7280;222;0;93;93
7281;222;0;93;94
7282;222;0;94;94
7283;222;0;95;94
7284;222;0;96;95
7285;221;0;96;95
7286;221;0;97;95
7287;222;0;97;96
7288;221;0;98;96
7289;222;0;97;97
7290;221;0;98;97
7291;222;0;98;98
7292;221;0;98;98
7293;222;0;98;98
7294;221;0;98;98
7295;222;0;98;98
7296;222;0;98;98
7297;222;0;98;98
7298;222;0;98;98
7299;222;0;97;98
7300;222;0;97;98
7301;222;0;96;98
7302;222;0;96;98
7303;222;0;96;97
7304;221;0;95;97
7305;222;0;95;96
7306;221;0;95;96
7307;221;0;95;95
7308;222;0;94;95
7309;221;0;94;95
7310;222;0;94;94
7311;222;0;95;94
7312;222;0;95;93
7313;222;0;95;93
7314;221;0;95;93
7315;222;0;94;93
7316;222;0;94;93
7317;222;0;93;93
7318;220;0;92;93
7319;221;0;91;92
7320;220;0;89;92
7321;220;0;88;90
7322;220;0;86;89
7323;219;0;85;89
7324;221;0;82;88
7325;220;0;81;86
7326;221;0;80;86
7327;219;0;79;85
7328;221;0;81;85
7329;220;0;84;86
7330;221;0;83;85
7331;221;0;83;85
7332;221;0;82;84
7333;221;0;82;85
7334;221;0;83;84
7335;221;0;85;84
7336;220;0;86;84
7337;221;0;85;84
7338;221;0;84;83
7339;221;0;85;84
7340;221;0;85;83
7341;220;0;84;84
7342;221;0;84;85
7343;220;0;86;85
7344;221;0;87;84
7345;220;0;87;84
7346;221;0;87;85
7347;221;0;89;85
7348;221;0;91;87
7349;221;0;91;87
7350;220;0;92;88
7351;221;0;93;90
7352;221;0;94;92
7353;221;0;93;93
7354;222;0;93;93
7355;222;0;93;94
7356;222;0;93;94
7357;222;0;92;94
7358;222;0;93;94
7359;222;0;94;94
7360;222;0;94;94
7361;222;0;95;94
7362;222;0;94;94
7363;223;0;94;95
7364;222;0;94;95
7365;222;0;94;95
7366;222;0;93;94
7367;223;0;92;94
7368;222;0;90;93
7369;222;0;89;92
7370;222;0;89;92
7371;222;0;91;91
7372;222;0;91;91
7373;221;0;92;91
7374;221;0;90;91
7375;221;0;89;90
7376;221;0;88;90
7377;221;0;88;89
7378;221;0;88;89
7379;220;0;88;88
7380;221;0;88;88
7381;222;0;89;87
7382;222;0;88;87
7383;222;0;88;87
7384;222;0;85;87
7385;222;0;81;83
7386;222;0;79;82
7387;222;0;79;82
7388;221;0;80;81
7389;221;0;78;80
7390;221;0;78;80
7391;222;0;80;79
7392;221;0;84;80
7393;221;0;84;83
7394;222;0;87;85
7395;221;0;88;85
7396;221;0;90;86
7397;221;0;90;88
7398;221;0;90;89
7399;221;0;89;90
7400;222;0;89;90
7401;222;0;88;90
7402;221;0;87;89
7403;222;0;86;89
7404;221;0;87;89
7405;222;0;87;89
7406;222;0;87;88
7407;221;0;88;88
7408;221;0;88;88
7409;221;0;88;88
7410;221;0;87;88
7411;222;0;86;88
7412;221;0;83;88
7413;220;0;85;88
7414;221;0;84;87
7415;220;0;87;86
7416;221;0;86;86
7417;221;0;86;86
7418;222;0;85;86
7419;222;0;87;86
7420;222;0;87;85
7421;222;0;88;85
7422;222;0;88;86
7423;220;0;89;86
7424;221;0;89;87
7425;221;0;89;87
7426;222;0;89;88
7427;222;0;89;88
7428;222;0;89;88
7429;221;0;89;89
7430;221;0;85;89
7431;222;0;85;89
7432;222;0;84;88
7433;221;0;87;88
7434;221;0;84;87
7435;222;0;85;87
7436;221;0;83;87
7437;224;0;83;87
7438;221;0;82;86
7439;222;0;85;83
7440;222;0;86;83
7441;222;0;86;83
7442;222;0;80;83
7443;222;0;81;84
7444;222;0;80;82
7445;221;0;85;82
7446;222;0;81;83
7447;222;0;83;85
7448;221;0;85;85
7449;222;0;86;85
7450;221;0;85;86
7451;221;0;85;85
7452;221;0;84;86
7453;222;0;87;87
7454;221;0;85;86
7455;220;0;88;86
7456;222;0;87;87
7457;222;0;88;87
7458;222;0;88;87
7459;221;0;88;89
7460;222;0;87;89
7461;221;0;88;89
7462;221;0;86;90
7463;221;0;87;89
7464;221;0;87;89
7465;221;0;86;89
7466;222;0;85;88
7467;221;0;86;88
7468;220;0;85;87
7469;221;0;84;87
7470;221;0;82;85
7471;222;0;85;86
7472;221;0;84;85
7473;222;0;86;85
7474;222;0;84;86
7475;222;0;87;85
7476;222;0;86;86
7477;222;0;90;86
7478;222;0;87;88
7479;221;0;90;89
7480;220;0;90;90
7481;220;0;92;91
7482;220;0;92;91
7483;220;0;92;92
7484;220;0;92;93
7485;221;0;92;93
7486;221;0;92;93
7487;219;0;93;93
7488;219;0;93;93
7489;218;0;93;93
7490;218;0;94;93
7491;219;0;94;93
7492;218;0;94;94
7493;218;0;94;93
7494;219;0;94;93
7495;219;0;93;93
7496;219;0;92;92
7497;218;0;88;92
7498;218;0;86;91
7499;220;0;85;89
7500;222;0;87;88
7501;222;0;85;88
7502;222;0;86;87
7503;222;0;87;88
7504;221;0;90;88
7505;222;0;90;89
7506;222;0;90;89
7507;221;0;90;91
7508;222;0;92;91
7509;221;0;90;92
7510;222;0;90;91
7511;222;0;89;90
7512;221;0;90;91
7513;222;0;89;89
7514;221;0;89;89
7515;221;0;87;88
7516;221;0;87;89
7517;222;0;86;89
7518;221;0;88;89
7519;220;0;88;89
7520;220;0;89;88
7521;220;0;88;89
7522;220;0;88;88
7523;221;0;89;88
7524;222;0;89;88
7525;222;0;89;88
7526;221;0;89;88
7527;221;0;89;88
7528;221;0;89;88
7529;221;0;89;89
7530;221;0;89;90
7531;220;0;90;90
7532;222;0;91;91
7533;221;0;92;91
7534;222;0;92;91
7535;220;0;91;91
7536;220;0;91;92
7537;220;0;89;92
7538;222;0;92;92
7539;220;0;91;92
7540;222;0;92;92
7541;221;0;91;92
7542;222;0;92;93
7543;221;0;91;93
7544;222;0;92;93
7545;221;0;91;92
7546;221;0;92;92
7547;220;0;92;92
7548;222;0;91;91
7549;220;0;90;91
7550;221;0;89;90
7551;220;0;88;90
7552;221;0;88;89
7553;220;0;87;89
7554;221;0;86;88
7555;221;0;86;88
7556;221;0;84;85
7557;221;0;84;84
7558;221;0;84;84
7559;222;0;85;84
7560;221;0;85;83
7561;222;0;87;82
7562;221;0;87;82
7563;222;0;89;83
7564;221;0;89;85
7565;221;0;90;86
7566;221;0;91;86
7567;221;0;93;87
7568;220;0;94;88
7569;220;0;94;90
7570;220;0;94;91
7571;220;0;92;92
7572;222;0;92;93
7573;221;0;91;93
7574;222;0;93;93
7575;222;0;92;93
7576;221;0;93;94
7577;222;0;92;93
7578;222;0;92;93
7579;221;0;91;93
7580;221;0;91;93
7581;220;0;90;92
7582;221;0;90;90
7583;220;0;88;89
7584;221;0;87;88
7585;221;0;84;88
7586;221;0;85;87
7587;221;0;85;86
7588;221;0;88;86
7589;221;0;88;86
7590;221;0;89;88
7591;221;0;87;88
7592;221;0;86;88
7593;221;0;84;88
7594;221;0;85;87
7595;221;0;84;88
7596;221;0;86;88
7597;221;0;86;87
7598;221;0;88;87
7599;222;0;86;87
7600;221;0;87;88
7601;221;0;87;88
7602;221;0;89;89
7603;221;0;88;89
7604;221;0;89;89
7605;221;0;90;90
7606;221;0;91;90
7607;220;0;90;90
7608;222;0;91;90
7609;222;0;90;90
7610;222;0;91;91
7611;221;0;91;91
7612;221;0;92;91
7613;221;0;91;91
7614;221;0;91;91
7615;221;0;90;91
7616;222;0;91;91
7617;222;0;91;92
7618;221;0;92;92
7619;221;0;93;92
7620;220;0;93;93
7621;222;0;93;93
7622;221;0;94;93
7623;220;0;93;93
7624;221;0;94;93
7625;221;0;94;93
7626;221;0;94;94
7627;222;0;95;94
7628;221;0;95;94
7629;222;0;95;94
7630;222;0;95;94
7631;222;0;95;95
7632;222;0;96;95
7633;221;0;95;95
7634;220;0;96;95
7635;222;0;96;95
7636;220;0;96;95
7637;221;0;96;95
7638;221;0;96;95
7639;221;0;97;95
7640;221;0;96;94
7641;221;0;96;94
7642;221;0;96;95
7643;222;0;94;95
7644;222;0;94;94
7645;221;0;95;94
7646;221;0;94;92
7647;221;0;94;92
7648;221;0;94;93
7649;221;0;94;93
7650;220;0;93;92
7651;221;0;94;92
7652;221;0;94;92
7653;221;0;94;92
7654;221;0;94;93
7655;220;0;93;93
7656;220;0;92;93
7657;220;0;93;93
7658;222;0;92;93
7659;221;0;93;92
7660;221;0;92;92
7661;221;0;91;92
7662;221;0;89;91
7663;221;0;88;90
7664;221;0;87;89
7665;221;0;86;87
7666;221;0;86;87
7667;221;0;84;86
7668;221;0;84;85
7669;221;0;84;84
7670;222;0;83;84
7671;221;0;85;84
7672;221;0;86;84
7673;220;0;85;86
7674;221;0;87;86
7675;220;0;88;87
7676;222;0;90;88
7677;220;0;90;89
7678;221;0;91;89
7679;221;0;91;90
7680;220;0;91;91
7681;222;0;92;91
7682;221;0;93;91
7683;222;0;94;92
7684;222;0;94;92
7685;221;0;95;93
7686;221;0;95;93
7687;221;0;95;94
7688;221;0;95;94
7689;221;0;95;94
7690;221;0;94;94
7691;220;0;93;94
7692;221;0;93;94
7693;220;0;92;93
7694;220;0;92;92
7695;220;0;92;92
7696;220;0;91;92
7697;221;0;91;91
7698;221;0;90;90
7699;220;0;90;89
7700;220;0;89;89
7701;220;0;87;88
7702;221;0;86;87
7703;220;0;85;84
7704;219;0;86;84
7705;220;0;87;83
7706;221;0;88;84
